Date,audusd_price,cnyusd_price,ngas_price,ironore_price,oil_price
2012-09-06,1.0285,0.1577,2.7760000000000002,87.5,95.53
2012-09-07,1.0385,0.1577,2.682,92.8,96.42
2012-09-10,1.0335,0.1578,2.812,95.1,96.54
2012-09-11,1.0432,0.1579,2.992,96.5,97.17
2012-09-12,1.0467,0.1581,3.063,94.0,97.01
2012-09-13,1.0547,0.158,3.037,93.9,98.31
2012-09-14,1.0551,0.1584,2.943,95.8,99.0
2012-09-17,1.0475,0.1583,2.865,96.9,96.62
2012-09-18,1.0457,0.1583,2.773,97.7,95.29
2012-09-19,1.048,0.1585,2.762,98.4,91.98
2012-09-20,1.0435,0.1586,2.7969999999999997,98.8,91.87
2012-09-21,1.0458,0.1586,2.885,98.2,92.89
2012-09-24,1.0423,0.1585,2.8369999999999997,98.5,91.93
2012-09-25,1.0391,0.1586,2.924,98.7,91.37
2012-09-26,1.0371,0.1587,3.023,98.9,89.98
2012-09-27,1.0443,0.1587,3.2969999999999997,99.2,91.85
2012-10-01,1.0362,0.1591,3.48,106.1,92.48
2012-10-02,1.0267,0.1591,3.531,106.6,91.89
2012-10-03,1.0215,0.1591,3.395,108.59,88.14
2012-10-04,1.024,0.1591,3.406,109.82,91.71
2012-10-05,1.0186,0.1591,3.3960000000000004,109.59,89.88
2012-10-08,1.019,0.159,3.403,110.67,89.33
2012-10-09,1.0206,0.159,3.467,111.33,92.39
2012-10-10,1.0234,0.1592,3.475,110.6,91.25
2012-10-11,1.0266,0.1593,3.6039999999999996,110.33,92.07
2012-10-12,1.0232,0.1596,3.611,110.06,91.86
2012-10-15,1.0253,0.1595,3.486,109.94,91.85
2012-10-16,1.0275,0.1596,3.437,110.44,92.09
2012-10-17,1.0383,0.1599,3.47,111.34,92.12
2012-10-18,1.0366,0.16,3.5869999999999997,111.81,92.1
2012-10-19,1.033,0.1599,3.617,111.73,90.05
2012-10-22,1.0322,0.1599,3.452,112.17,88.73
2012-10-23,1.0265,0.1601,3.535,112.21,86.67
2012-10-24,1.0356,0.1601,3.45,112.52,85.73
2012-10-25,1.0347,0.1602,3.4339999999999997,112.82,86.05
2012-10-26,1.0374,0.16,3.4,113.16,86.28
2012-10-29,1.0332,0.1602,3.471,113.7,85.54
2012-10-30,1.036,0.1602,3.6910000000000003,113.7,85.68
2012-10-31,1.0375,0.1603,3.6919999999999997,113.95,86.24
2012-11-01,1.04,0.1602,3.699,117.45,87.09
2012-11-02,1.0336,0.1602,3.554,117.45,84.86
2012-11-05,1.0365,0.1601,3.554,117.08,85.65
2012-11-06,1.0434,0.1601,3.617,117.79,88.71
2012-11-07,1.0411,0.1602,3.5780000000000003,118.34,84.44
2012-11-08,1.0405,0.1602,3.608,118.71,85.09
2012-11-09,1.0383,0.1601,3.503,119.99,86.07
2012-11-12,1.0428,0.1605,3.57,120.64,85.57
2012-11-13,1.0434,0.1606,3.739,120.18,85.38
2012-11-14,1.0375,0.1606,3.76,120.17,86.32
2012-11-15,1.0332,0.1604,3.7030000000000003,120.61,85.45
2012-11-16,1.0342,0.1604,3.79,120.53,86.67
2012-11-19,1.0414,0.1604,3.719,120.28,89.28
2012-11-20,1.0388,0.1604,3.832,120.16,86.75
2012-11-21,1.0368,0.1605,3.903,120.28,87.38
2012-11-23,1.0461,0.1605,3.9010000000000002,120.26,88.28
2012-11-26,1.0464,0.1606,3.73,120.26,87.74
2012-11-27,1.0446,0.1607,3.7689999999999997,120.1,87.18
2012-11-28,1.0477,0.1606,3.696,119.94,86.49
2012-11-29,1.0434,0.1606,3.648,119.97,88.07
2012-11-30,1.0427,0.1606,3.5610000000000004,120.35,88.91
2012-12-03,1.0421,0.1606,3.591,113.79,89.09
2012-12-04,1.047,0.1606,3.5389999999999997,114.59,88.5
2012-12-05,1.0457,0.1606,3.7,117.68,87.88
2012-12-06,1.0486,0.1606,3.6660000000000004,118.49,86.26
2012-12-07,1.0488,0.1605,3.551,121.29,85.93
2012-12-10,1.0489,0.1605,3.46,121.4,85.56
2012-12-11,1.0528,0.1601,3.412,121.4,85.79
2012-12-12,1.0554,0.16,3.3819999999999997,122.31,86.77
2012-12-13,1.0528,0.1605,3.347,122.73,85.89
2012-12-14,1.0562,0.1602,3.3139999999999996,124.33,86.73
2012-12-17,1.0552,0.1603,3.358,126.0,87.2
2012-12-18,1.0534,0.1605,3.418,126.5,87.93
2012-12-19,1.0482,0.1605,3.32,127.08,89.51
2012-12-20,1.0482,0.1605,3.4619999999999997,127.58,90.13
2012-12-21,1.0402,0.1605,3.451,127.63,88.66
2012-12-24,1.036,0.1604,3.346,129.75,88.61
2012-12-26,1.0377,0.1604,3.392,129.75,90.98
2012-12-27,1.0377,0.1604,3.3539999999999996,128.82,90.87
2012-12-28,1.0373,0.1605,3.469,128.23,90.8
2012-12-31,1.0394,0.1605,3.3510000000000004,128.55,91.82
2013-01-02,1.0505,0.1605,3.233,146.74,93.12
2013-01-03,1.0466,0.1605,3.198,151.24,92.92
2013-01-04,1.048,0.1605,3.287,148.91,93.09
2013-01-07,1.0503,0.1605,3.266,150.16,93.19
2013-01-08,1.0503,0.1607,3.218,152.39,93.15
2013-01-09,1.0514,0.1606,3.113,151.99,93.1
2013-01-10,1.0598,0.1607,3.193,151.66,93.82
2013-01-11,1.0536,0.1609,3.327,151.16,93.56
2013-01-14,1.0566,0.1608,3.373,152.78,94.14
2013-01-15,1.0566,0.1609,3.455,152.19,93.28
2013-01-16,1.0573,0.1609,3.435,151.37,94.24
2013-01-17,1.0546,0.1609,3.4939999999999998,151.31,95.49
2013-01-18,1.0511,0.1609,3.5660000000000003,151.57,95.56
2013-01-22,1.0566,0.1608,3.5580000000000003,151.35,96.24
2013-01-23,1.0555,0.1608,3.554,151.23,95.23
2013-01-24,1.045,0.1608,3.446,151.03,95.95
2013-01-25,1.0423,0.1608,3.444,150.88,95.88
2013-01-28,1.0417,0.1607,3.2889999999999997,150.8,96.44
2013-01-29,1.0476,0.1607,3.2260000000000004,150.7,97.57
2013-01-30,1.0417,0.1608,3.335,150.75,97.94
2013-01-31,1.0424,0.1608,3.339,150.86,97.49
2013-02-01,1.0406,0.1606,3.301,153.64,97.77
2013-02-04,1.0438,0.1604,3.315,156.15,96.17
2013-02-05,1.0388,0.1605,3.3989999999999996,154.83,96.64
2013-02-06,1.032,0.1605,3.418,155.97,96.62
2013-02-07,1.0282,0.1604,3.285,156.65,95.83
2013-02-08,1.032,0.1604,3.272,157.3,95.72
2013-02-11,1.0255,0.1604,3.279,156.72,97.03
2013-02-12,1.0307,0.1604,3.23,156.83,97.51
2013-02-13,1.037,0.1604,3.306,156.62,97.01
2013-02-14,1.036,0.1604,3.1630000000000003,156.37,97.31
2013-02-15,1.0305,0.1604,3.153,155.28,95.86
2013-02-19,1.0354,0.1601,3.272,155.43,96.66
2013-02-20,1.0257,0.1603,3.279,155.39,94.46
2013-02-21,1.0246,0.1602,3.2460000000000004,155.52,92.84
2013-02-22,1.032,0.1604,3.2910000000000004,155.3,93.13
2013-02-25,1.0259,0.1604,3.4139999999999997,155.21,93.11
2013-02-26,1.0228,0.1605,3.427,155.01,92.63
2013-02-27,1.0233,0.1606,3.4339999999999997,154.82,92.76
2013-02-28,1.0214,0.1607,3.486,154.64,92.05
2013-03-01,1.0202,0.1607,3.4560000000000004,146.85,90.68
2013-03-04,1.0196,0.1606,3.529,142.96,90.12
2013-03-05,1.0259,0.1607,3.529,143.74,90.82
2013-03-06,1.0232,0.1608,3.47,146.0,90.43
2013-03-07,1.0267,0.1608,3.582,145.56,91.56
2013-03-08,1.0233,0.1609,3.6289999999999996,145.26,91.95
2013-03-11,1.0282,0.1608,3.6489999999999996,143.91,92.06
2013-03-12,1.0324,0.1609,3.645,142.61,92.54
2013-03-13,1.0298,0.1609,3.68,142.12,92.52
2013-03-14,1.0383,0.1609,3.812,140.84,93.03
2013-03-15,1.0409,0.1609,3.872,142.28,93.45
2013-03-18,1.0402,0.1609,3.8819999999999997,141.17,93.74
2013-03-19,1.0369,0.1609,3.969,140.92,92.16
2013-03-20,1.0379,0.161,3.96,140.71,92.96
2013-03-21,1.0438,0.1609,3.935,140.8,92.45
2013-03-22,1.0444,0.161,3.927,140.9,93.71
2013-03-25,1.0467,0.161,3.865,140.7,94.81
2013-03-26,1.0484,0.161,3.9760000000000004,140.5,96.34
2013-03-27,1.0444,0.1609,4.0680000000000005,140.04,96.58
2013-03-28,1.0412,0.1609,4.024,139.87,97.23
2013-04-01,1.0424,0.1611,4.015,136.7,97.07
2013-04-02,1.0448,0.1613,3.969,136.59,97.19
2013-04-03,1.0462,0.1613,3.9,136.8,94.45
2013-04-04,1.0436,0.1613,3.947,137.2,93.26
2013-04-05,1.0376,0.1613,4.125,136.54,92.7
2013-04-08,1.0412,0.1612,4.082,137.52,93.36
2013-04-09,1.0488,0.1612,4.0169999999999995,138.23,94.2
2013-04-10,1.0543,0.1614,4.085,138.68,94.64
2013-04-11,1.0545,0.1614,4.138999999999999,139.0,93.51
2013-04-12,1.0507,0.1615,4.2219999999999995,138.96,91.29
2013-04-15,1.0313,0.1616,4.137,138.48,88.71
2013-04-16,1.0391,0.1617,4.16,138.36,88.72
2013-04-17,1.0297,0.162,4.2139999999999995,138.07,86.68
2013-04-18,1.0302,0.1618,4.401,138.25,87.73
2013-04-19,1.0275,0.1619,4.408,138.28,88.01
2013-04-22,1.0275,0.1617,4.2669999999999995,138.15,88.76
2013-04-23,1.0263,0.1618,4.238,138.15,89.18
2013-04-24,1.0278,0.1618,4.166,138.01,91.43
2013-04-25,1.0293,0.162,4.167,137.89,93.64
2013-04-26,1.028,0.1622,4.151,137.89,93.0
2013-04-29,1.035,0.1622,4.3919999999999995,137.8,94.5
2013-04-30,1.0371,0.1622,4.343,137.44,93.46
2013-05-01,1.0278,0.1622,4.3260000000000005,129.0,91.03
2013-05-02,1.0249,0.1624,4.025,126.15,93.99
2013-05-03,1.0319,0.1625,4.041,127.46,95.61
2013-05-06,1.0254,0.1622,4.011,127.5,96.16
2013-05-07,1.0185,0.1625,3.92,130.59,95.62
2013-05-08,1.0171,0.1628,3.978,130.97,96.62
2013-05-09,1.0093,0.1631,3.983,130.18,96.39
2013-05-13,0.9953,0.1627,3.925,129.38,95.17
2013-05-14,0.989,0.1628,4.024,128.6,94.21
2013-05-15,0.9899,0.1627,4.07,127.93,94.3
2013-05-16,0.9809,0.1626,3.932,127.8,95.16
2013-05-17,0.9728,0.1628,4.055,127.47,96.02
2013-05-20,0.9809,0.1629,4.09,127.3,96.71
2013-05-21,0.9804,0.163,4.192,127.34,96.16
2013-05-22,0.9698,0.1631,4.186,127.08,94.28
2013-05-23,0.9751,0.163,4.261,126.71,94.25
2013-05-24,0.9647,0.1631,4.237,126.73,94.15
2013-05-28,0.9616,0.1634,4.1739999999999995,126.5,95.01
2013-05-29,0.9634,0.1632,4.148,125.31,93.13
2013-05-30,0.9662,0.1631,4.023,124.66,93.61
2013-06-03,0.9772,0.1631,3.991,117.25,93.45
2013-06-04,0.965,0.1632,3.998,118.33,93.31
2013-06-05,0.9544,0.1632,4.001,114.5,93.74
2013-06-06,0.9593,0.163,3.827,111.25,94.76
2013-06-07,0.9495,0.163,3.8280000000000003,111.83,96.03
2013-06-10,0.9464,0.163,3.8,112.25,95.77
2013-06-11,0.9426,0.163,3.7239999999999998,112.58,95.38
2013-06-12,0.9482,0.163,3.7769999999999997,112.54,95.88
2013-06-13,0.9639,0.163,3.8139999999999996,112.33,96.69
2013-06-14,0.9568,0.1631,3.733,114.67,97.85
2013-06-17,0.9547,0.1633,3.875,115.67,97.77
2013-06-18,0.9486,0.1632,3.905,116.08,98.44
2013-06-19,0.9294,0.1632,3.963,116.58,98.24
2013-06-20,0.9198,0.1632,3.877,115.17,95.4
2013-06-21,0.9219,0.163,3.7710000000000004,115.17,93.69
2013-06-24,0.9249,0.1627,3.739,115.0,95.18
2013-06-25,0.9261,0.1627,3.647,114.83,95.32
2013-06-26,0.9277,0.1627,3.707,114.67,95.5
2013-06-27,0.9275,0.1626,3.582,114.75,97.05
2013-07-01,0.9239,0.1631,3.577,116.75,97.99
2013-07-02,0.9147,0.1631,3.654,119.33,99.6
2013-07-03,0.9087,0.1631,3.69,120.17,101.24
2013-07-05,0.9067,0.1631,3.617,120.92,103.22
2013-07-08,0.9133,0.163,3.741,120.24,103.14
2013-07-09,0.9178,0.1631,3.657,120.82,103.53
2013-07-10,0.9173,0.163,3.68,121.26,106.52
2013-07-11,0.9188,0.163,3.613,121.75,104.91
2013-07-12,0.9048,0.1629,3.6439999999999997,122.31,105.95
2013-07-15,0.9098,0.1629,3.674,122.77,106.32
2013-07-16,0.9253,0.163,3.677,123.34,106.0
2013-07-17,0.9237,0.163,3.6289999999999996,123.93,106.48
2013-07-18,0.9169,0.1628,3.812,124.54,108.04
2013-07-19,0.9173,0.1629,3.7889999999999997,127.47,108.05
2013-07-22,0.925,0.1628,3.677,127.4,106.91
2013-07-23,0.9297,0.1629,3.7430000000000003,127.52,107.23
2013-07-24,0.9164,0.163,3.698,127.58,105.39
2013-07-25,0.9247,0.163,3.6439999999999997,127.58,105.49
2013-07-26,0.9263,0.1631,3.555,127.67,104.7
2013-07-29,0.9206,0.1631,3.4589999999999996,127.55,104.55
2013-07-30,0.9062,0.1631,3.432,127.47,103.08
2013-07-31,0.8982,0.1632,3.446,127.43,105.03
2013-08-01,0.8925,0.1631,3.387,127.12,107.89
2013-08-02,0.8902,0.1631,3.347,128.78,106.94
2013-08-05,0.8931,0.1633,3.319,129.57,106.56
2013-08-06,0.8987,0.1634,3.318,131.9,105.3
2013-08-07,0.9,0.1634,3.247,132.91,104.37
2013-08-08,0.9104,0.1634,3.2969999999999997,133.6,103.4
2013-08-09,0.9193,0.1633,3.23,134.16,105.97
2013-08-12,0.9148,0.1633,3.31,135.91,106.11
2013-08-13,0.9115,0.1634,3.285,136.29,106.83
2013-08-14,0.9122,0.1634,3.342,135.79,106.85
2013-08-15,0.9141,0.1636,3.4189999999999996,134.93,107.33
2013-08-16,0.9185,0.1635,3.3680000000000003,135.85,107.46
2013-08-19,0.911,0.1633,3.463,136.01,107.1
2013-08-20,0.9073,0.1633,3.444,136.26,104.96
2013-08-21,0.8971,0.1633,3.46,136.32,103.85
2013-08-22,0.9008,0.1634,3.545,136.43,105.03
2013-08-23,0.9025,0.1634,3.485,136.87,106.42
2013-08-26,0.9032,0.1634,3.513,136.92,105.92
2013-08-27,0.8984,0.1634,3.534,136.89,109.01
2013-08-28,0.8941,0.1634,3.5660000000000003,136.94,110.1
2013-08-29,0.8931,0.1634,3.6180000000000003,137.0,108.8
2013-08-30,0.89,0.1634,3.5810000000000004,137.05,107.65
2013-09-03,0.9062,0.1634,3.6660000000000004,134.15,108.54
2013-09-04,0.9171,0.1634,3.6830000000000003,135.28,107.23
2013-09-05,0.9123,0.1634,3.575,134.08,108.37
2013-09-06,0.9186,0.1634,3.53,134.03,110.53
2013-09-09,0.9228,0.1634,3.605,135.36,109.52
2013-09-10,0.931,0.1634,3.5839999999999996,134.89,107.39
2013-09-11,0.9329,0.1634,3.5669999999999997,135.25,107.56
2013-09-12,0.9271,0.1635,3.638,135.28,108.6
2013-09-13,0.9245,0.1634,3.677,135.08,108.21
2013-09-16,0.9319,0.1634,3.738,134.79,106.59
2013-09-17,0.9355,0.1634,3.745,134.67,105.42
2013-09-18,0.9519,0.1634,3.713,134.73,108.07
2013-09-19,0.9437,0.1634,3.72,134.67,106.39
2013-09-20,0.9394,0.1634,3.687,134.64,104.68
2013-09-23,0.9431,0.1634,3.602,134.55,103.59
2013-09-24,0.9394,0.1634,3.492,134.48,103.13
2013-09-25,0.9367,0.1634,3.4930000000000003,134.45,102.66
2013-09-26,0.9365,0.1634,3.498,134.45,103.03
2013-09-27,0.9316,0.1634,3.589,134.33,102.87
2013-09-30,0.9317,0.1634,3.56,134.19,102.33
2013-10-01,0.9399,0.1634,3.609,127.43,102.04
2013-10-02,0.9385,0.1634,3.542,129.32,104.1
2013-10-03,0.9395,0.1634,3.4989999999999997,129.53,103.31
2013-10-04,0.9434,0.1634,3.5060000000000002,129.73,103.84
2013-10-07,0.9429,0.1634,3.6289999999999996,129.91,103.03
2013-10-08,0.9423,0.1634,3.716,130.19,103.49
2013-10-09,0.9444,0.1634,3.679,130.76,101.61
2013-10-10,0.9452,0.1635,3.7230000000000003,131.4,103.01
2013-10-11,0.9467,0.1634,3.7760000000000002,131.94,102.02
2013-10-14,0.9488,0.1637,3.82,132.29,102.41
2013-10-15,0.9526,0.1639,3.79,132.55,101.21
2013-10-16,0.9552,0.1639,3.7689999999999997,132.34,102.29
2013-10-17,0.9636,0.164,3.7569999999999997,132.59,100.67
2013-10-18,0.9677,0.164,3.764,132.65,100.81
2013-10-21,0.9653,0.1641,3.668,132.69,99.22
2013-10-22,0.9708,0.1641,3.5810000000000004,132.67,97.8
2013-10-23,0.9627,0.1644,3.6189999999999998,132.6,96.86
2013-10-24,0.9623,0.1644,3.6289999999999996,132.68,97.11
2013-10-25,0.9584,0.1644,3.707,132.76,97.85
2013-10-28,0.9571,0.1643,3.569,132.73,98.68
2013-10-29,0.9479,0.1642,3.497,132.61,98.2
2013-10-30,0.9483,0.1641,3.62,132.59,96.77
2013-10-31,0.946,0.1641,3.5810000000000004,132.57,96.38
2013-11-01,0.9437,0.1639,3.513,133.82,94.61
2013-11-04,0.9511,0.164,3.445,134.22,94.62
2013-11-05,0.9507,0.164,3.466,135.0,93.37
2013-11-06,0.9525,0.1641,3.498,135.39,94.8
2013-11-07,0.9456,0.1642,3.5189999999999997,135.23,94.2
2013-11-08,0.9385,0.1642,3.5589999999999997,135.25,94.6
2013-11-11,0.9359,0.1642,3.574,135.12,95.14
2013-11-12,0.9303,0.1642,3.617,135.81,93.04
2013-11-13,0.9361,0.1641,3.5660000000000003,135.65,93.88
2013-11-14,0.9318,0.1641,3.605,135.72,93.76
2013-11-15,0.937,0.1641,3.66,135.71,93.84
2013-11-18,0.9377,0.1641,3.617,135.82,93.03
2013-11-19,0.9435,0.1641,3.556,135.95,93.34
2013-11-20,0.9335,0.1641,3.674,136.1,93.33
2013-11-21,0.9234,0.1641,3.702,136.23,95.44
2013-11-22,0.9171,0.1641,3.7680000000000002,136.33,94.84
2013-11-25,0.9161,0.1641,3.7889999999999997,136.37,94.09
2013-11-26,0.9128,0.1641,3.818,136.36,93.68
2013-11-27,0.908,0.1641,3.895,136.32,92.3
2013-12-02,0.9105,0.1641,3.988,136.16,93.82
2013-12-03,0.9137,0.1641,3.9760000000000004,137.39,96.04
2013-12-04,0.903,0.1642,3.96,138.52,97.2
2013-12-05,0.9063,0.1642,4.132,138.05,97.38
2013-12-06,0.9103,0.1644,4.114,138.1,97.65
2013-12-09,0.9113,0.1647,4.232,138.7,97.34
2013-12-10,0.9151,0.1647,4.237,138.41,98.51
2013-12-11,0.905,0.1647,4.337,138.04,97.44
2013-12-12,0.8938,0.1647,4.409,137.52,97.5
2013-12-13,0.8962,0.1647,4.351,137.4,96.6
2013-12-16,0.8948,0.1647,4.279,137.48,97.48
2013-12-17,0.8897,0.1647,4.287,137.05,97.22
2013-12-18,0.8861,0.1647,4.251,136.97,97.8
2013-12-19,0.8867,0.1647,4.46,136.76,98.77
2013-12-20,0.8921,0.1647,4.418,136.61,99.32
2013-12-23,0.8936,0.1647,4.463,136.28,98.91
2013-12-24,0.892,0.1647,4.416,136.27,99.22
2013-12-26,0.8895,0.1646,4.433,136.13,99.55
2013-12-27,0.8869,0.1648,4.407,135.93,100.32
2013-12-30,0.8903,0.165,4.427,135.88,99.29
2013-12-31,0.8918,0.1652,4.23,135.79,98.42
2014-01-02,0.891,0.1653,4.321000000000001,133.33,95.44
2014-01-03,0.8947,0.1652,4.303999999999999,132.71,93.96
2014-01-06,0.8967,0.1652,4.306,132.18,93.43
2014-01-07,0.8927,0.1653,4.2989999999999995,132.02,93.67
2014-01-08,0.8902,0.1653,4.216,131.93,92.33
2014-01-09,0.8899,0.1652,4.005,130.91,91.66
2014-01-10,0.8996,0.1652,4.053,130.82,92.72
2014-01-13,0.9053,0.1655,4.274,130.63,91.8
2014-01-14,0.8966,0.1655,4.369,131.01,92.59
2014-01-15,0.8916,0.1654,4.325,130.89,94.17
2014-01-16,0.8821,0.1651,4.382,130.38,93.96
2014-01-17,0.8782,0.1653,4.3260000000000005,129.73,94.37
2014-01-21,0.8805,0.1653,4.431,129.18,94.99
2014-01-22,0.8851,0.1653,4.689,129.23,96.73
2014-01-23,0.8768,0.1652,4.73,129.16,97.32
2014-01-24,0.8683,0.1653,5.182,128.98,96.64
2014-01-27,0.8739,0.1653,4.8469999999999995,128.81,95.72
2014-01-28,0.8779,0.1653,5.033,128.55,97.41
2014-01-29,0.874,0.1651,5.557,128.46,97.36
2014-01-30,0.8795,0.165,5.011,128.12,98.23
2014-01-31,0.8756,0.165,4.9430000000000005,122.63,97.49
2014-02-03,0.8752,0.165,4.905,122.51,96.43
2014-02-04,0.8926,0.165,5.375,122.29,97.19
2014-02-05,0.8909,0.165,5.03,121.87,97.38
2014-02-06,0.8957,0.165,4.931,122.03,97.84
2014-02-07,0.8958,0.1649,4.775,121.04,99.88
2014-02-10,0.8948,0.165,4.579,120.87,100.06
2014-02-11,0.9038,0.165,4.824,120.68,99.94
2014-02-12,0.9026,0.165,4.822,121.17,100.37
2014-02-13,0.898,0.1649,5.223,122.04,100.35
2014-02-14,0.9033,0.1648,5.2139999999999995,122.39,100.3
2014-02-18,0.9028,0.1648,5.551,122.33,102.43
2014-02-19,0.9,0.1646,6.149,122.39,103.31
2014-02-20,0.9006,0.1644,6.064,122.17,102.92
2014-02-21,0.8977,0.1642,6.135,122.27,102.2
2014-02-24,0.9038,0.164,5.445,121.82,102.82
2014-02-25,0.902,0.1633,5.096,121.71,101.83
2014-02-26,0.8968,0.1633,4.855,121.6,102.59
2014-02-27,0.8965,0.1632,4.511,121.54,102.4
2014-02-28,0.8928,0.1627,4.609,121.37,102.59
2014-03-03,0.8937,0.1627,4.492,115.0,104.92
2014-03-04,0.895,0.1628,4.667,114.84,103.33
2014-03-05,0.8986,0.1632,4.523,115.65,101.45
2014-03-06,0.909,0.1634,4.662,115.52,101.56
2014-03-07,0.9073,0.1632,4.618,113.76,102.58
2014-03-10,0.902,0.1629,4.651,109.2,101.12
2014-03-11,0.8977,0.1629,4.605,110.6,100.03
2014-03-12,0.8987,0.1627,4.49,110.87,97.99
2014-03-13,0.9032,0.163,4.383,112.66,98.2
2014-03-14,0.9029,0.1626,4.425,111.43,98.89
2014-03-17,0.9086,0.1619,4.5360000000000005,111.13,98.08
2014-03-18,0.9128,0.1615,4.456,111.57,99.7
2014-03-19,0.9042,0.1614,4.484,111.56,100.37
2014-03-20,0.9039,0.1606,4.369,111.56,99.43
2014-03-21,0.9082,0.1606,4.313,111.43,99.46
2014-03-24,0.9133,0.1614,4.276,111.43,99.6
2014-03-25,0.9165,0.1612,4.4110000000000005,111.55,99.19
2014-03-26,0.9222,0.161,4.402,111.61,100.26
2014-03-27,0.9261,0.161,4.584,111.54,101.28
2014-03-28,0.9248,0.161,4.485,111.58,101.67
2014-03-31,0.9264,0.1608,4.371,111.83,101.58
2014-04-01,0.9246,0.1611,4.276,116.67,99.74
2014-04-02,0.9248,0.1611,4.364,114.69,99.62
2014-04-03,0.9232,0.161,4.47,115.48,100.29
2014-04-04,0.9292,0.161,4.439,116.07,101.14
2014-04-07,0.9271,0.161,4.476,118.16,100.44
2014-04-08,0.9363,0.1614,4.534,118.7,102.56
2014-04-09,0.9391,0.1613,4.586,118.36,103.6
2014-04-10,0.9414,0.161,4.655,117.3,103.4
2014-04-11,0.9397,0.161,4.62,117.09,103.74
2014-04-14,0.9424,0.1608,4.56,116.95,104.05
2014-04-15,0.9361,0.1607,4.567,116.75,103.75
2014-04-16,0.9371,0.1607,4.53,116.77,103.76
2014-04-17,0.9327,0.1608,4.7410000000000005,116.79,104.3
2014-04-21,0.9328,0.1606,4.697,116.27,104.37
2014-04-22,0.9368,0.1603,4.739,116.0,102.13
2014-04-23,0.9291,0.1603,4.73,115.91,101.44
2014-04-24,0.9264,0.16,4.705,115.92,101.94
2014-04-25,0.9275,0.1599,4.647,115.72,100.6
2014-04-28,0.9257,0.1599,4.795,115.38,100.84
2014-04-29,0.9268,0.1598,4.831,115.03,101.28
2014-04-30,0.9288,0.1598,4.815,114.58,99.74
2014-05-01,0.9275,0.1598,4.718999999999999,105.75,99.42
2014-05-02,0.9276,0.1598,4.6739999999999995,106.56,99.76
2014-05-05,0.9274,0.1601,4.688,106.67,99.48
2014-05-06,0.9349,0.1606,4.7989999999999995,106.5,99.5
2014-05-07,0.9327,0.1604,4.74,104.94,100.77
2014-05-08,0.9373,0.1606,4.572,104.0,100.26
2014-05-09,0.9364,0.1606,4.531000000000001,103.78,99.99
2014-05-12,0.9361,0.1603,4.434,104.77,100.59
2014-05-13,0.9362,0.1605,4.3580000000000005,104.22,101.7
2014-05-14,0.9378,0.1605,4.367,104.45,102.37
2014-05-15,0.9356,0.1605,4.468999999999999,103.91,101.5
2014-05-16,0.9364,0.1604,4.413,102.8,102.02
2014-05-19,0.9332,0.1603,4.47,102.35,102.61
2014-05-20,0.9244,0.1603,4.552,101.97,102.44
2014-05-21,0.9252,0.1604,4.473,102.31,104.07
2014-05-22,0.9223,0.1604,4.359,102.24,103.74
2014-05-23,0.9231,0.1603,4.405,101.8,104.35
2014-05-27,0.926,0.16,4.505,101.5,104.11
2014-05-28,0.9235,0.1599,4.619,101.15,102.72
2014-05-29,0.9308,0.1603,4.559,100.89,103.58
2014-06-02,0.9246,0.1601,4.612,93.91,102.47
2014-06-03,0.9264,0.1599,4.629,93.84,102.66
2014-06-04,0.9276,0.16,4.64,95.51,102.64
2014-06-05,0.9341,0.1598,4.7010000000000005,94.22,102.48
2014-06-06,0.9333,0.16,4.71,94.86,102.66
2014-06-09,0.9356,0.1602,4.645,94.01,104.41
2014-06-10,0.9373,0.1607,4.53,93.34,104.35
2014-06-11,0.9384,0.1606,4.508,93.26,104.4
2014-06-12,0.9426,0.1608,4.762,92.38,106.53
2014-06-13,0.9402,0.161,4.739,92.26,106.91
2014-06-16,0.9401,0.1606,4.707,91.63,106.9
2014-06-17,0.9336,0.1606,4.709,91.79,106.36
2014-06-18,0.9407,0.1605,4.659,91.8,105.97
2014-06-19,0.9399,0.1605,4.584,92.01,106.43
2014-06-20,0.9388,0.1607,4.531000000000001,92.19,107.26
2014-06-23,0.9422,0.1606,4.446000000000001,92.34,106.17
2014-06-24,0.9367,0.1605,4.535,92.41,106.03
2014-06-25,0.9408,0.1604,4.553,92.5,106.5
2014-06-26,0.9414,0.1607,4.4,92.61,105.84
2014-06-27,0.9424,0.1608,4.409,92.7,105.74
2014-06-30,0.9432,0.1612,4.461,92.74,105.37
2014-07-01,0.9497,0.1613,4.455,95.12,105.34
2014-07-02,0.9444,0.161,4.357,96.36,104.48
2014-07-03,0.9346,0.161,4.406000000000001,96.39,104.06
2014-07-07,0.9373,0.1612,4.225,95.32,103.53
2014-07-08,0.9401,0.1613,4.204,96.27,103.4
2014-07-09,0.9413,0.1613,4.17,95.84,102.29
2014-07-10,0.9395,0.1612,4.12,96.26,102.93
2014-07-11,0.9392,0.1612,4.146,96.46,100.83
2014-07-14,0.9395,0.1611,4.147,97.01,100.91
2014-07-15,0.9371,0.1611,4.0969999999999995,96.92,99.96
2014-07-16,0.9368,0.1612,4.119,96.88,101.2
2014-07-17,0.9353,0.1612,3.9539999999999997,96.61,103.19
2014-07-18,0.939,0.1611,3.951,96.23,103.13
2014-07-21,0.9373,0.161,3.8489999999999998,96.2,104.59
2014-07-22,0.9392,0.1612,3.772,96.21,104.42
